adjective,noun,type
strong,contributor,y
strong,sense,y
strong,advantage,y
strong,urge,y
strong,earnings,y
strong,remark,y
strong,enforcement,y
strong,demand,y
strong,relationship,y
strong,involvement,y
strong,balance,y
strong,cooperation,y
strong,speculation,y
strong,recovery,y
strong,prejudice,y
strong,season,y
strong,credit,y
strong,knowledge,y
strong,likelihood,y
strong,manufacturing,y
strong,need,y
strong,album,y
strong,improvement,y
strong,business,y
strong,reputation,y
strong,message,y
strong,presumption,y
strong,trend,y
strong,economy,y
strong,opposition,y
strong,voice,y
strong,consideration,y
strong,punishment,y
strong,conclusion,y
strong,pound,y
strong,reason,y
strong,claim,y
strong,resentment,y
strong,believer,y
strong,rivalry,y
strong,outlook,y
strong,dedication,y
strong,research,y
strong,critic,y
strong,lineup,y
strong,desire,y
strong,endorsement,y
strong,preference,y
strong,bias,y
strong,performer,y
strong,party,y
strong,criticism,y
strong,personality,y
strong,investment,y
strong,program,y
strong,term,y
strong,prospect,y
strong,fundamental,y
strong,tendency,y
strong,emphasis,y
strong,marketing,y
strong,emotion,y
strong,community,y
strong,commitment,y
strong,understanding,y
strong,resolve,y
strong,authentication,y
strong,encryption,y
strong,applause,y
strong,vote,y
strong,accountability,y
strong,symbol,y
strong,supporter,y
strong,aversion,y
strong,sympathy,y
strong,resolution,y
strong,deterrent,y
strong,currency,y
strong,development,y
strong,writing,y
strong,suspicion,y
strong,appetite,y
strong,correlation,y
strong,loyalty,y
strong,bid,y
strong,drama,y
strong,regulation,y
strong,oversight,y
strong,design,y
strong,legislation,y
strong,vigilance,y
strong,disapproval,y
strong,institution,y
strong,ambition,y
strong,consensus,y
strong,condemnation,y
strong,indicator,y
strong,influence,y
strong,probability,y
strong,response,y
strong,reading,y
strong,motivation,y
strong,turnout,y
strong,management,y
strong,industry,y
strong,rating,y
strong,yen,y
strong,candidate,y
strong,argument,y
strong,resemblance,y
strong,comment,y
strong,profanity,y
strong,profit,y
strong,competitor,y
strong,leadership,y
strong,reluctance,y
strong,advance,y
strong,concern,y
strong,campaign,y
strong,dollar,y
strong,trade,y
strong,mind,y
strong,culture,y
strong,presence,y
strong,employment,y
strong,buy,y
strong,indignation,y
strong,evidence,y
strong,hope,y
strong,focus,y
strong,effort,y
strong,import,y
strong,following,y
strong,expectation,y
strong,protest,y
strong,rally,y
strong,gain,y
strong,affirmation,y
strong,interest,y
strong,debate,y
strong,showing,y
strong,banking,y
strong,objection,y
strong,possibility,y
strong,friendship,y
strong,advice,y
strong,spending,y
strong,language,y
strong,export,y
strong,appeal,y
strong,decline,y
strong,order,y
strong,proof,y
strong,quarter,y
strong,temptation,y
strong,rhetoric,y
strong,predictor,y
strong,data,y
strong,law,y
strong,skill,y
strong,skepticism,y
strong,challenger,y
strong,identity,y
strong,parallel,y
strong,inclination,y
strong,disappointment,y
strong,expansion,y
strong,encouragement,y
strong,margin,y
strong,progress,y
strong,increase,y
strong,association,y
strong,communication,y
strong,accent,y
strong,denunciation,y
strong,lobby,y
strong,catholic,y
strong,network,y
strong,willingness,y
strong,tradition,y
strong,indication,y
strong,chance,y
strong,contrast,y
strong,word,y
strong,confidence,y
strong,reservation,y
strong,idea,y
strong,incentive,y
strong,determination,y
strong,start,y
strong,market,y
strong,advocate,y
strong,portfolio,y
strong,collaboration,y
strong,sentiment,y
strong,rebuke,y
strong,democracy,y
strong,reminder,y
strong,partnership,y
strong,inning,y
strong,syllable,y
strong,brand,y
strong,risk,y
strong,expression,y
strong,guarantee,y
strong,recommendation,y
strong,statement,y
strong,sale,y
strong,relation,y
strong,growth,y
strong,connection,y
strong,record,y
strong,hint,y
strong,affection,y
strong,income,y
strong,muslim,y
strong,rejection,y
strong,credential,y
strong,republican,y
strong,result,y
strong,trading,y
strong,contribution,y
strong,science,y
strong,year,y
strong,praise,y
strong,agreement,y
strong,comeback,y
strong,will,y
strong,dissatisfaction,y
strong,suggestion,y
strong,advocacy,y
strong,fear,y
strong,mandate,y
strong,consumption,y
strong,liquidity,y
strong,parliament,y
strong,appreciation,y
strong,presidency,y
strong,backer,y
strong,character,y
strong,participation,y
strong,revenue,y
strong,election,y
strong,intention,y
strong,approval,y
strong,euro,y
strong,difference,y
strong,opportunity,y
strong,role,y
strong,challenge,y
strong,opinion,y
strong,spirit,y
strong,similarity,y
strong,regret,y
strong,advertising,y
strong,investor,y
strong,image,y
strong,rapport,y
strong,competition,y
strong,productivity,y
strong,inflation,y
strong,impression,y
strong,principle,y
strong,bank,y
strong,doubt,y
strong,heart,y
strong,experience,y
strong,belief,y
strong,report,y
strong,measure,y
strong,greenback,y
strong,return,y
strong,peso,y
strong,conviction,y
strong,performance,y
strong,proponent,y
strong,disagreement,y
strong,passion,y
strong,exception,y
strong,tide,n
strong,tire,n
strong,pipeline,n
strong,hook,n
strong,bolt,n
strong,gate,n
strong,leather,n
strong,dog,n
strong,vibration,n
strong,arm,n
strong,compression,n
strong,blow,n
strong,teeth,n
strong,wing,n
strong,hurricane,n
strong,rock,n
strong,ligament,n
strong,fighter,n
strong,jaw,n
strong,alloy,n
strong,typhoon,n
strong,wire,n
strong,wall,n
strong,bull,n
strong,oak,n
strong,muscle,n
strong,jet,n
strong,lung,n
strong,grip,n
strong,monster,n
strong,force,n
strong,copper,n
strong,nail,n
strong,fabric,n
strong,aftershock,n
strong,gale,n
strong,limb,n
strong,lad,n
strong,hand,n
strong,stone,n
strong,fire,n
strong,cotton,n
strong,aluminum,n
strong,tree,n
strong,push,n
strong,rain,n
strong,earthquake,n
strong,wrist,n
strong,tornado,n
strong,bomb,n
strong,foot,n
strong,wind,n
strong,rainstorm,n
strong,handshake,n
strong,glass,n
strong,monsoon,n
strong,branch,n
strong,sun,n
strong,creature,n
strong,cable,n
strong,carbon,n
strong,tower,n
strong,claw,n
strong,horse,n
strong,forehand,n
strong,spine,n
strong,surface,n
strong,gravity,n
strong,thunderstorm,n
strong,bridge,n
strong,kick,n
strong,cyclone,n
strong,tooth,n
strong,woman,n
strong,magnet,n
strong,wave,n
strong,timber,n
strong,quake,n
strong,flow,n
strong,armor,n
strong,burst,n
strong,shield,n
strong,youth,n
strong,glue,n
strong,fortification,n
strong,bone,n
strong,build,n
strong,volley,n
strong,tremor,n
strong,river,n
strong,beam,n
strong,box,n
strong,man,n
strong,truck,n
strong,plastic,n
strong,bite,n
strong,beak,n
strong,footwear,n
strong,clay,n
strong,material,n
strong,body,n
strong,cardboard,n
strong,leg,n
strong,finger,n
strong,pillar,n
strong,gust,n
strong,warrior,n
strong,metal,n
strong,sea,n
strong,explosion,n
strong,fiber,n
strong,brick,n
strong,shoulder,n
strong,stem,n
strong,snowstorm,n
strong,tape,n
strong,rope,n
strong,steer,n
strong,wood,n
strong,breeze,n
strong,castle,n
strong,fence,n
strong,anchor,n
strong,iron,n
strong,climber,n
strong,punch,n
strong,physique,n
strong,jolt,n
strong,nylon,n
strong,adhesive,n
strong,current,n
strong,animal,n
strong,laser,n
strong,flood,n
strong,blast,n
strong,athlete,n
strong,net,n
strong,surf,n
strong,steel,n
strong,storm,n
sweet,person,y
sweet,thought,y
sweet,singing,y
sweet,life,y
sweet,consolation,y
sweet,remembrance,y
sweet,tenor,y
sweet,dog,y
sweet,promise,y
sweet,sorrow,y
sweet,mystery,y
sweet,praise,y
sweet,comedy,y
sweet,tale,y
sweet,relationship,y
sweet,feeling,y
sweet,girl,y
sweet,bell,y
sweet,lover,y
sweet,death,y
sweet,guitar,y
sweet,dream,y
sweet,chap,y
sweet,gesture,y
sweet,nostalgia,y
sweet,maid,y
sweet,partnership,y
sweet,love,y
sweet,gift,y
sweet,voice,y
sweet,desire,y
sweet,virgin,y
sweet,wife,y
sweet,liberty,y
sweet,reason,y
sweet,heart,y
sweet,personality,y
sweet,tone,y
sweet,retreat,y
sweet,affection,y
sweet,november,y
sweet,essence,y
sweet,escape,y
sweet,triumph,y
sweet,illusion,y
sweet,sunshine,y
sweet,innocence,y
sweet,symphony,y
sweet,term,y
sweet,spring,y
sweet,face,y
sweet,reminder,y
sweet,temperament,y
sweet,emotion,y
sweet,cat,y
sweet,price,y
sweet,song,y
sweet,picture,y
sweet,track,y
sweet,misery,y
sweet,lecture,y
sweet,care,y
sweet,play,y
sweet,friend,y
sweet,redemption,y
sweet,embrace,y
sweet,expectation,y
sweet,girlfriend,y
sweet,simplicity,y
sweet,fantasy,y
sweet,charity,y
sweet,grandmother,y
sweet,wake,y
sweet,turn,y
sweet,choice,y
sweet,angel,y
sweet,grace,y
sweet,charm,y
sweet,december,y
sweet,night,y
sweet,education,y
sweet,championship,y
sweet,guy,y
sweet,movie,y
sweet,talk,y
sweet,victory,y
sweet,review,y
sweet,flag,y
sweet,boy,y
sweet,release,y
sweet,vindication,y
sweet,hope,y
sweet,book,y
sweet,romance,y
sweet,inspiration,y
sweet,bliss,y
sweet,soprano,y
sweet,justice,y
sweet,child,y
sweet,success,y
sweet,influence,y
sweet,anticipation,y
sweet,story,y
sweet,thunder,y
sweet,profit,y
sweet,name,y
sweet,surrender,y
sweet,cousin,y
sweet,offer,y
sweet,beauty,y
sweet,mission,y
sweet,dollar,y
sweet,vulnerability,y
sweet,sacrifice,y
sweet,smile,y
sweet,news,y
sweet,presence,y
sweet,babe,y
sweet,disposition,y
sweet,sacrament,y
sweet,indulgence,y
sweet,sister,y
sweet,lie,y
sweet,paradise,y
sweet,homecoming,y
sweet,soul,y
sweet,satisfaction,y
sweet,handling,y
sweet,prince,y
sweet,defeat,y
sweet,woman,y
sweet,chorus,y
sweet,celebration,y
sweet,agency,y
sweet,freedom,y
sweet,brother,y
sweet,language,y
sweet,realm,y
sweet,evening,y
sweet,tribute,y
sweet,baby,y
sweet,act,y
sweet,deal,y
sweet,husband,y
sweet,affirmation,y
sweet,sadness,y
sweet,youth,y
sweet,temptation,y
sweet,letter,y
sweet,protection,y
sweet,flute,y
sweet,oblivion,y
sweet,silence,y
sweet,jazz,y
sweet,surprise,y
sweet,hour,y
sweet,contribution,y
sweet,nothing,y
sweet,kid,y
sweet,lyric,y
sweet,spirit,y
sweet,moment,y
sweet,sentiment,y
sweet,word,y
sweet,vengeance,y
sweet,photo,y
sweet,idea,y
sweet,tune,y
sweet,serenity,y
sweet,irony,y
sweet,start,y
sweet,holiday,y
sweet,poetry,y
sweet,ending,y
sweet,mercy,y
sweet,win,y
sweet,pain,y
sweet,contract,y
sweet,summer,y
sweet,manner,y
sweet,message,y
sweet,opportunity,y
sweet,pleasure,y
sweet,mother,y
sweet,saturday,y
sweet,melody,y
sweet,mom,y
sweet,couple,y
sweet,return,y
sweet,darling,y
sweet,demeanor,y
sweet,expression,y
sweet,ride,y
sweet,science,y
sweet,year,y
sweet,communion,y
sweet,individual,y
sweet,accord,y
sweet,will,y
sweet,revenge,y
sweet,joy,y
sweet,delight,y
sweet,temper,y
sweet,lady,y
sweet,job,y
sweet,home,y
sweet,people,y
sweet,relief,y
sweet,character,y
sweet,comfort,y
sweet,view,y
sweet,family,y
sweet,man,y
sweet,panic,y
sweet,dance,y
sweet,memory,y
sweet,ballad,y
sweet,princess,y
sweet,tradition,y
sweet,assurance,y
sweet,music,y
sweet,applicant,y
sweet,valentine,y
sweet,peace,y
sweet,gig,y
sweet,compensation,y
sweet,look,y
sweet,kitty,y
sweet,note,y
sweet,experience,y
sweet,day,y
sweet,fellowship,y
sweet,scene,y
sweet,reversal,y
sweet,sleep,y
sweet,talking,y
sweet,autumn,y
sweet,nature,y
sweet,vocal,y
sweet,daughter,y
sweet,counsel,y
sweet,performance,y
sweet,sound,y
sweet,lease,y
sweet,image,y
sweet,harmony,y
sweet,speech,y
sweet,move,y
sweet,singer,y
sweet,sherry,n
sweet,juice,n
sweet,chocolate,n
sweet,cider,n
sweet,substance,n
sweet,soy,n
sweet,orange,n
sweet,staple,n
sweet,lime,n
sweet,sesame,n
sweet,scent,n
sweet,squash,n
sweet,wine,n
sweet,filling,n
sweet,cake,n
sweet,snack,n
sweet,cookie,n
sweet,chestnut,n
sweet,cup,n
sweet,pickle,n
sweet,corn,n
sweet,pulp,n
sweet,vegetable,n
sweet,glaze,n
sweet,sugar,n
sweet,egg,n
sweet,almond,n
sweet,potato,n
sweet,citrus,n
sweet,crepe,n
sweet,popcorn,n
sweet,banana,n
sweet,hay,n
sweet,ginger,n
sweet,syrup,n
sweet,cheese,n
sweet,tang,n
sweet,dew,n
sweet,dressing,n
sweet,carrot,n
sweet,honey,n
sweet,shrimp,n
sweet,rice,n
sweet,melon,n
sweet,pastry,n
sweet,breakfast,n
sweet,blackberry,n
sweet,biscuit,n
sweet,delicacy,n
sweet,mango,n
sweet,brew,n
sweet,slice,n
sweet,packet,n
sweet,martini,n
sweet,pudding,n
sweet,cooking,n
sweet,tasting,n
sweet,watermelon,n
sweet,pear,n
sweet,protein,n
sweet,nectar,n
sweet,pineapple,n
sweet,onion,n
sweet,cherry,n
sweet,tobacco,n
sweet,paste,n
sweet,coconut,n
sweet,spice,n
sweet,meat,n
sweet,jelly,n
sweet,peanut,n
sweet,ingredient,n
sweet,gum,n
sweet,recipe,n
sweet,spread,n
sweet,aroma,n
sweet,candy,n
sweet,pie,n
sweet,smell,n
sweet,cane,n
sweet,champagne,n
sweet,berry,n
sweet,peach,n
sweet,milk,n
sweet,beverage,n
sweet,poison,n
sweet,plum,n
sweet,sausage,n
sweet,cream,n
sweet,lemon,n
sweet,coffee,n
sweet,ice,n
sweet,bun,n
sweet,soup,n
sweet,fig,n
sweet,maize,n
sweet,curry,n
sweet,drink,n
sweet,clover,n
sweet,cocktail,n
sweet,fruit,n
sweet,chicken,n
sweet,taste,n
sweet,treat,n
sweet,butter,n
sweet,odor,n
sweet,pork,n
sweet,cinnamon,n
sweet,garlic,n
sweet,tea,n
sweet,mustard,n
sweet,chili,n
sweet,crab,n
sweet,sauce,n
sweet,shrub,n
sweet,bay,n
sweet,herb,n
sweet,fragrance,n
sweet,flavor,n
sweet,dish,n
sweet,dough,n
sweet,basil,n
sweet,perfume,n
sweet,lobster,n
sweet,malt,n
sweet,food,n
sweet,grape,n
sweet,pepper,n
sweet,pancake,n
sweet,strawberry,n
sweet,jasmine,n
sweet,preserve,n
sweet,apple,n
sweet,dessert,n
sweet,roll,n
sweet,bean,n
sweet,water,n
sweet,feed,n
sweet,lavender,n
sweet,liquor,n
sweet,bread,n
sweet,liquid,n
sweet,beer,n
sweet,tomato,n
sweet,yeast,n
sweet,nut,n
sweet,mint,n
sweet,sap,n
sweet,vanilla,n
sweet,icing,n
sweet,fish,n
sweet,kernel,n
sweet,wheat,n
warm,attachment,y
warm,farewell,y
warm,cheer,y
warm,person,y
warm,thought,y
warm,regard,y
warm,life,y
warm,esteem,y
warm,sympathy,y
warm,laugh,y
warm,tale,y
warm,relationship,y
warm,girl,y
warm,address,y
warm,exchange,y
warm,display,y
warm,gesture,y
warm,nostalgia,y
warm,tone,y
warm,father,y
warm,intimacy,y
warm,guy,y
warm,heart,y
warm,vibe,y
warm,company,y
warm,familiarity,y
warm,acclaim,y
warm,endorsement,y
warm,family,y
warm,advocate,y
warm,wit,y
warm,donor,y
warm,personality,y
warm,understanding,y
warm,applause,y
warm,meeting,y
warm,portrayal,y
warm,emotion,y
warm,love,y
warm,community,y
warm,congratulation,y
warm,satisfaction,y
warm,reaction,y
warm,supporter,y
warm,customer,y
warm,service,y
warm,manner,y
warm,embrace,y
warm,acceptance,y
warm,admiration,y
warm,thrill,y
warm,stranger,y
warm,persona,y
warm,bond,y
warm,encouragement,y
warm,principle,y
warm,respect,y
warm,charm,y
warm,rhetoric,y
warm,review,y
warm,dispute,y
warm,response,y
warm,gratitude,y
warm,regards,y
warm,child,y
warm,anticipation,y
warm,comment,y
warm,accolade,y
warm,concern,y
warm,humanity,y
warm,guest,y
warm,smile,y
warm,admirer,y
warm,reassurance,y
warm,approach,y
warm,enthusiasm,y
warm,presence,y
warm,greeting,y
warm,hug,y
warm,experience,y
warm,empathy,y
warm,soul,y
warm,interest,y
warm,debate,y
warm,woman,y
warm,thanks,y
warm,friendship,y
warm,welcome,y
warm,advice,y
warm,appeal,y
warm,tribute,y
warm,commendation,y
warm,recollection,y
warm,youth,y
warm,letter,y
warm,audience,y
warm,hospitality,y
warm,introduction,y
warm,silence,y
warm,praise,y
warm,man,y
warm,offer,y
warm,sentiment,y
warm,word,y
warm,conversation,y
warm,invitation,y
warm,gathering,y
warm,initiative,y
warm,appearance,y
warm,bias,y
warm,reply,y
warm,collaboration,y
warm,kind,y
warm,appreciation,y
warm,host,y
warm,recommendation,y
warm,goodbye,y
warm,relation,y
warm,melody,y
warm,affection,y
warm,expression,y
warm,attitude,y
warm,staff,y
warm,scheme,y
warm,discussion,y
warm,approval,y
warm,fraternity,y
warm,client,y
warm,generosity,y
warm,laughter,y
warm,support,y
warm,people,y
warm,character,y
warm,message,y
warm,celebration,y
warm,memory,y
warm,friend,y
warm,fun,y
warm,assurance,y
warm,rapport,y
warm,impression,y
warm,grin,y
warm,look,y
warm,wish,y
warm,fellowship,y
warm,reunion,y
warm,harmony,y
warm,speech,y
warm,reminder,y
warm,chocolate,n
warm,wash,n
warm,nose,n
warm,crystal,n
warm,planet,n
warm,pan,n
warm,dog,n
warm,wine,n
warm,ash,n
warm,highland,n
warm,piece,n
warm,egg,n
warm,string,n
warm,coat,n
warm,smoke,n
warm,pear,n
warm,spring,n
warm,cheese,n
warm,north,n
warm,exhaust,n
warm,place,n
warm,object,n
warm,week,n
warm,oven,n
warm,gun,n
warm,olive,n
warm,brew,n
warm,rain,n
warm,slice,n
warm,office,n
warm,heat,n
warm,atlantic,n
warm,tub,n
warm,spice,n
warm,serving,n
warm,mud,n
warm,champagne,n
warm,clothes,n
warm,fat,n
warm,blanket,n
warm,wave,n
warm,arctic,n
warm,country,n
warm,kit,n
warm,flow,n
warm,sand,n
warm,april,n
warm,scarf,n
warm,meat,n
warm,bedding,n
warm,drink,n
warm,nest,n
warm,sake,n
warm,fireplace,n
warm,shed,n
warm,plastic,n
warm,garden,n
warm,south,n
warm,sauce,n
warm,oil,n
warm,climate,n
warm,tear,n
warm,october,n
warm,underwear,n
warm,floor,n
warm,jersey,n
warm,earth,n
warm,insulation,n
warm,food,n
warm,pasta,n
warm,home,n
warm,mediterranean,n
warm,spell,n
warm,lunch,n
warm,belly,n
warm,salad,n
warm,collar,n
warm,room,n
warm,boot,n
warm,august,n
warm,bacon,n
warm,limestone,n
warm,shoe,n
warm,region,n
warm,stove,n
warm,gulf,n
warm,bottle,n
warm,shell,n
warm,wall,n
warm,can,n
warm,kitchen,n
warm,item,n
warm,mist,n
warm,rug,n
warm,storage,n
warm,warehouse,n
warm,daytime,n
warm,baking,n
warm,tin,n
warm,hall,n
warm,dwelling,n
warm,cabin,n
warm,banana,n
warm,window,n
warm,front,n
warm,syrup,n
warm,wednesday,n
warm,car,n
warm,honey,n
warm,roof,n
warm,grain,n
warm,rice,n
warm,hand,n
warm,stone,n
warm,surroundings,n
warm,boat,n
warm,supper,n
warm,gold,n
warm,lemon,n
warm,december,n
warm,hotel,n
warm,corpse,n
warm,jet,n
warm,june,n
warm,sector,n
warm,top,n
warm,sun,n
warm,mineral,n
warm,tuesday,n
warm,shop,n
warm,tube,n
warm,period,n
warm,jar,n
warm,church,n
warm,inland,n
warm,atmosphere,n
warm,sweat,n
warm,ocean,n
warm,moisture,n
warm,plate,n
warm,spa,n
warm,ground,n
warm,well,n
warm,corner,n
warm,greenhouse,n
warm,soup,n
warm,coast,n
warm,dinner,n
warm,fluid,n
warm,fruit,n
warm,chicken,n
warm,wood,n
warm,bathroom,n
warm,dust,n
warm,brandy,n
warm,temperature,n
warm,tea,n
warm,bedroom,n
warm,velvet,n
warm,summer,n
warm,timber,n
warm,monday,n
warm,fleece,n
warm,saturday,n
warm,february,n
warm,brick,n
warm,body,n
warm,land,n
warm,year,n
warm,afternoon,n
warm,breeze,n
warm,iron,n
warm,toast,n
warm,foot,n
warm,pine,n
warm,desert,n
warm,weekend,n
warm,loaf,n
warm,bread,n
warm,butter,n
warm,day,n
warm,coffee,n
warm,autumn,n
warm,hearth,n
warm,engine,n
warm,rabbit,n
warm,edge,n
warm,clothing,n
warm,shower,n
warm,bar,n
warm,shelter,n
warm,season,n
warm,cup,n
warm,sausage,n
warm,side,n
warm,rock,n
warm,stream,n
warm,potato,n
warm,stage,n
warm,studio,n
warm,muscle,n
warm,november,n
warm,gear,n
warm,glass,n
warm,space,n
warm,hat,n
warm,island,n
warm,jacket,n
warm,pastry,n
warm,dress,n
warm,breakfast,n
warm,fire,n
warm,location,n
warm,flesh,n
warm,bag,n
warm,meal,n
warm,tank,n
warm,mushroom,n
warm,spot,n
warm,cherry,n
warm,bath,n
warm,coconut,n
warm,sky,n
warm,july,n
warm,nickel,n
warm,goat,n
warm,beach,n
warm,winter,n
warm,ray,n
warm,steam,n
warm,building,n
warm,cupboard,n
warm,skin,n
warm,cushion,n
warm,ice,n
warm,log,n
warm,sandstone,n
warm,river,n
warm,box,n
warm,hill,n
warm,breast,n
warm,pool,n
warm,sock,n
warm,gas,n
warm,down,n
warm,vacation,n
warm,dish,n
warm,sea,n
warm,weather,n
warm,morning,n
warm,valley,n
warm,pocket,n
warm,glove,n
warm,radiator,n
warm,elm,n
warm,water,n
warm,animal,n
warm,breath,n
warm,energy,n
warm,house,n
warm,beer,n
warm,bed,n
warm,nut,n
warm,lap,n
warm,sunday,n
warm,garment,n
warm,suit,n
warm,zone,n
warm,thursday,n
warm,arm,n
warm,bus,n
warm,beverage,n
warm,flower,n
warm,swimming,n
warm,apartment,n
warm,lounge,n
warm,seat,n
warm,neck,n
warm,cookie,n
warm,cave,n
warm,wet,n
warm,sunshine,n
warm,tile,n
warm,air,n
warm,loft,n
warm,fur,n
warm,trousers,n
warm,fabric,n
warm,area,n
warm,may,n
warm,cream,n
warm,spinach,n
warm,night,n
warm,evening,n
warm,current,n
warm,wind,n
warm,cloth,n
warm,stable,n
warm,lip,n
warm,sunlight,n
warm,towel,n
warm,site,n
warm,conservatory,n
warm,month,n
warm,surface,n
warm,ear,n
warm,layer,n
warm,light,n
warm,ale,n
warm,war,n
warm,brown,n
warm,milk,n
warm,thing,n
warm,pillow,n
warm,september,n
warm,soil,n
warm,snow,n
warm,lighting,n
warm,mountain,n
warm,mug,n
warm,wool,n
warm,desk,n
warm,cinnamon,n
warm,cottage,n
warm,wax,n
warm,urine,n
warm,environment,n
warm,beech,n
warm,finger,n
warm,march,n
warm,barn,n
warm,cover,n
warm,friday,n
warm,shirt,n
warm,coal,n
warm,apple,n
warm,ivory,n
warm,shade,n
warm,glow,n
warm,shadow,n
warm,world,n
warm,interior,n
warm,liquor,n
warm,lager,n
warm,liquid,n
warm,bowl,n
warm,tomato,n
warm,tent,n
warm,phase,n
warm,bass,n
weak,sanction,y
weak,compliance,y
weak,wording,y
weak,policy,y
weak,turnover,y
weak,surveillance,y
weak,company,y
weak,representation,y
weak,reform,y
weak,guidance,y
weak,transition,y
weak,earnings,y
weak,capability,y
weak,enforcement,y
weak,demand,y
weak,relationship,y
weak,balance,y
weak,dialogue,y
weak,gain,y
weak,consumer,y
weak,agency,y
weak,wage,y
weak,software,y
weak,nominee,y
weak,knowledge,y
weak,margin,y
weak,manufacturing,y
weak,strategy,y
weak,implementation,y
weak,business,y
weak,prosecution,y
weak,justification,y
weak,message,y
weak,trend,y
weak,economy,y
weak,opposition,y
weak,fund,y
weak,approximation,y
weak,administrator,y
weak,constitution,y
weak,tourism,y
weak,reason,y
weak,convergence,y
weak,writing,y
weak,democracy,y
weak,outlook,y
weak,preference,y
weak,research,y
weak,fundamental,y
weak,storyline,y
weak,lineup,y
weak,conclusion,y
weak,inventory,y
weak,blessing,y
weak,commission,y
weak,criticism,y
weak,personality,y
weak,understanding,y
weak,investment,y
weak,agriculture,y
weak,prospect,y
weak,presidency,y
weak,shilling,y
weak,document,y
weak,explanation,y
weak,marketing,y
weak,productivity,y
weak,campaign,y
weak,commitment,y
weak,mind,y
weak,assumption,y
weak,encryption,y
weak,teaching,y
weak,treasury,y
weak,applause,y
weak,accountability,y
weak,symbol,y
weak,network,y
weak,memory,y
weak,decision,y
weak,candidacy,y
weak,resolution,y
weak,debut,y
weak,headline,y
weak,currency,y
weak,development,y
weak,regime,y
weak,profitability,y
weak,appetite,y
weak,correlation,y
weak,student,y
weak,analogy,y
weak,judiciary,y
weak,replacement,y
weak,plan,y
weak,writer,y
weak,competitiveness,y
weak,sterling,y
weak,supervision,y
weak,institution,y
weak,equivalence,y
weak,review,y
weak,plot,y
weak,believer,y
weak,price,y
weak,output,y
weak,conscience,y
weak,equity,y
weak,capital,y
weak,turnout,y
weak,management,y
weak,will,y
weak,yen,y
weak,candidate,y
weak,argument,y
weak,attendance,y
weak,politician,y
weak,profit,y
weak,notion,y
weak,governor,y
weak,competitor,y
weak,leadership,y
weak,tendency,y
weak,share,y
weak,negotiator,y
weak,fundraising,y
weak,trade,y
weak,approach,y
weak,debt,y
weak,faith,y
weak,offense,y
weak,presence,y
weak,recipe,y
weak,monarchy,y
weak,employment,y
weak,interest,y
weak,evidence,y
weak,disposition,y
weak,rate,y
weak,import,y
weak,picture,y
weak,formulation,y
weak,imitation,y
weak,deployment,y
weak,credit,y
weak,recovery,y
weak,government,y
weak,rule,y
weak,intellect,y
weak,compromise,y
weak,showing,y
weak,banking,y
weak,disclosure,y
weak,franchise,y
weak,dollar,y
weak,poll,y
weak,advice,y
weak,republican,y
weak,spending,y
weak,language,y
weak,export,y
weak,deal,y
weak,bargaining,y
weak,quarter,y
weak,excuse,y
weak,predictor,y
weak,data,y
weak,law,y
weak,legislation,y
weak,monarch,y
weak,concept,y
weak,declaration,y
weak,governance,y
weak,indicator,y
weak,rise,y
weak,increase,y
weak,association,y
weak,asset,y
weak,wood,y
weak,penalty,y
weak,awareness,y
weak,spirit,y
weak,expectation,y
weak,sentiment,y
weak,word,y
weak,password,y
weak,confidence,y
weak,coordination,y
weak,pattern,y
weak,incentive,y
weak,oversight,y
weak,start,y
weak,regulator,y
weak,market,y
weak,enterprise,y
weak,bias,y
weak,depression,y
weak,identification,y
weak,concentration,y
weak,participation,y
weak,reputation,y
weak,comparison,y
weak,legislature,y
weak,poem,y
weak,risk,y
weak,tax,y
weak,administration,y
weak,statement,y
weak,sale,y
weak,growth,y
weak,discipline,y
weak,credibility,y
weak,finance,y
weak,reception,y
weak,commodity,y
weak,result,y
weak,trading,y
weak,contribution,y
weak,science,y
weak,education,y
weak,payroll,y
weak,rupee,y
weak,approval,y
weak,joke,y
weak,mandate,y
weak,consumption,y
weak,sentence,y
weak,parliament,y
weak,job,y
weak,exchange,y
weak,character,y
weak,article,y
weak,ethic,y
weak,revenue,y
weak,cause,y
weak,euro,y
weak,soul,y
weak,regulation,y
weak,truce,y
weak,advertising,y
weak,investor,y
weak,intelligence,y
weak,sustainability,y
weak,inflation,y
weak,communication,y
weak,unemployment,y
weak,bank,y
weak,authority,y
weak,idea,y
weak,settlement,y
weak,report,y
weak,greenback,y
weak,peso,y
weak,issue,y
weak,performance,y
weak,image,y
weak,analysis,y
weak,engine,n
weak,pipeline,n
weak,root,n
weak,motor,n
weak,grip,n
weak,arm,n
weak,tsunami,n
weak,teeth,n
weak,wing,n
weak,hurricane,n
weak,rock,n
weak,stream,n
weak,ligament,n
weak,stem,n
weak,fighter,n
weak,jaw,n
weak,ankle,n
weak,rubber,n
weak,typhoon,n
weak,wall,n
weak,son,n
weak,microwave,n
weak,neck,n
weak,muscle,n
weak,wind,n
weak,lung,n
weak,building,n
weak,monster,n
weak,hip,n
weak,nail,n
weak,monsoon,n
weak,limb,n
weak,roof,n
weak,hand,n
weak,aluminum,n
weak,tree,n
weak,flesh,n
weak,liver,n
weak,reed,n
weak,vessel,n
